,info,ticker
197,"Ngân hàng Thương mại Cổ phần Bưu Điện Liên Việt (LPB) được thành lập vào năm 2008, một trong những ngân hàng mới với hiệu suất cao trong lĩnh vực ngân hàng Việt Nam. Ngân hàng được sáp nhập với Công ty Dịch vụ Tiết kiệm Bưu điện - VPSC (một công ty con của VNPT), được đổi tên thành Ngân hàng Bưu điện Liên Việt. Ngân hàng có quan hệ đối tác với các Tổ chức quốc gia và quốc tế như: (i) các tổ chức quốc gia Viettel, EVN, (ii) La Poste Group, Viện tiết kiệm Ngân hàng thế giới, Cơ quan Thương mại và Phát triển Mỹ (USTDA), JP Morgan Chase, Wells Fargo và Ngân hàng Công thương Trung Quốc (ICBC). Trong năm 2022, Biên lãi thuần (NIM) ở mức 3,97%, tăng 0,44% so với cùng kỳ. Tỷ lệ nợ xấu ở mức 1,46%, tăng 0,09%. Tỷ lệ bao phủ nợ xấu ở mức 142,11%, tăng 21.1%. Lợi nhuận sau thuế có giá trị bằng 4.510,2 tỷ đồng, tăng 57%. Tỷ suất lợi nhuận trên vốn chủ sở hữu (ROE) ở mức 22,08%, tăng 4%. LPB được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 10/2020. ",LPB
198," Công ty Cổ Phần Mía Đường Lam Sơn (LSS) tiền thân là nhà máy Đường Lam Sơn thành lập năm 1980. Năm 1999, Công ty thực hiện cổ phần hóa và đổi tên thành Công ty Cổ phần Mía đường Lam Sơn. Hoạt động sản xuất kinh doanh chính của Lasuco là sản xuất đường, các sản phẩm nông nghiệp công nghệ cao và điện. Công ty có vùng nguyên liệu ổn định rộng nằm trên khu vực rộng hơn 15.300 ha. Công ty hiện sở hữu 2 nhà máy đường, 1 nhà máy điện, 1 xí nghiệp cơ khí và nhà máy Lavina Food. Với vùng nguyên liệu mía ổn định nằm tại các huyện phía Tây tỉnh Thanh Hóa với diện tích mía hàng năm từ 14.500 - 15.000 ha, sản lượng và chất lượng mía đạt năng suất bình quân vụ đạt khoảng 70 tấn/ha. Ngày 09/01/2008, LSS chính thức giao dịch trên Sở Giao dịch chứng khoán Thành phố Hồ Chí Minh.  ",LSS
199,"Ngân hàng Thương mại Cổ phần Quân đội (MBB) được thành lập từ năm 1994 với mục tiêu ban đầu là đáp ứng nhu cầu dịch vụ tài chính cho các Doanh nghiệp Quân đội. Ngân hàng hoạt động trong lĩnh vực huy động vốn, cấp tín dụng và các dịch vụ tài chính liên quan. Bên cạnh thị trường truyền thống ban đầu, Ngân hàng đã phát triển và đa dạng hóa nhiều sản phẩm dịch vụ tài chính để đáp ứng cho các đối tượng khách hàng khác nhau. MBB được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2001. So với cùng kỳ, năm 2022 Biên lãi thuần (NIM) ở mức 5,72%, tăng 0,63%. Tỷ lệ nợ xấu ở mức 1,09%, tăng 0,19%. Tỷ lệ bao phủ nợ xấu ở mức 238,03%, giảm 29,95%. Lợi nhuận sau thuế công ty mẹ đạt 17.482,74 tỷ đồng, tăng 37,69%. Tỷ suất lợi nhuận trên vốn chủ sở hữu (ROE) ở mức 25,55%, tăng 2,07%. ",MBB
200,"Công ty Cổ phần In và Bao bì Mỹ Châu (MCP), tiền thân là Nhà máy Thực phẩm Xuất khẩu Mỹ Châu, được thành lập từ năm 1957. Lĩnh vực hoạt động sản xuất kinh doanh chính là in tráng vecni trên sắt và sản xuất gia công bao bì bằng kim loại. Hiện tại công ty có 01 xưởng in và 04 xưởng sản xuất bao bì kim loại có năng lực sản xuất khoảng 200 triệu đơn vị sản phẩm. Dây chuyền sản xuất của công ty có mức độ tự động hóa cao đến 90%. Máy móc thiết bị được nhập từ Thụy Sĩ, Đức, Mỹ, Nhật, Tây Ban Nha... Công ty chiếm trên 25% thị phần in tráng và bao bì kim loại cả nước, dẫn đầu thị trường in tráng và bao bì kim loại Việt Nam. Công ty là đối tác cung cấp bao bì cho các tập đòan lớn như: Kinh Đô, CocaCola, Pepsi, Tiger, Heiniken,... Sản phẩm của Mỹ Châu có chất lượng cao màu sắc đẹp, giá cả hợp lý, nên Mỹ Châu đã trở thành đối tác không thể thay thế của rất nhiều khách hàng lớn trong và ngoài nước. Ngày 28/12/2006, MCP chính thức giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE); ",MCP
201,"Công ty Cổ phần Miền Đông (MDG), tiền thân là Công ty Xây dựng Thủy điện Trị An, được thành lập năm 1986. Năm 2006, Công ty chuyển sang hoạt động theo mô hình công ty cổ phần. Hoạt động kinh doanh chính của Công ty bao gồm hoạt động xây lắp, sản xuất vật liệu xây dựng, đầu tư SXKD điện và kinh doanh hạ tầng - nhà ở. MDC có trên 30 năm hình thành và phát triển, đến nay MDC được khách hàng biết đến là nhà đầu tư có kinh nghiệm trong lĩnh vực kinh doanh hạ tầng – nhà ở, là doanh nghiệp SXKD vật liệu xây dựng có uy tín và là thương hiệu hàng đầu về xây dựng các công trình công nghiệp và dân dụng.Lĩnh vực kinh doanh hạ tầng – nhà ở: kinh doanh 12.000 m2 đất chung cư; 8.000 m2 đất biệt thự; 15.000 m2 đất nhà liên kế tại khu đô thị khu phố 2-3 Long Bình Tân. Lĩnh vực sản xuất kinh doanh điện: sở hữu các nhà máy thủy điện (đã phát điện) với tổng công suất lắp máy đạt 30MW. Đầu tư vào lĩnh vực năng lượng tái tạo là điện gió với dự án nhà máy điện gió Miền Đông công suất lắp máy 50 MW.  ",MDG
202,"Công ty Cổ phần MHC (MHC), tiền thân là Công ty Cổ phần Hàng hải Hà Nội được thành lập theo Giấy phép số 3829/GP-UB do UBND Thành phố Hà Nội cấp ngày 17 tháng 11 năm 1998, chính thức đi vào hoạt động là năm 1999. MHC là một trong những đơn vị hàng đầu về thị phần vận tải đặc biệt dịch vụ vận tải đa phương thức. Cơ cấu hoạt động Công ty chủ yếu tập trung vào 2 mảng: kinh doanh dịch vụ vận tải đa phương thức và kinh doanh cao ốc văn phòng cho thuê (tòa nhà Ocean Park Building). So với các doanh nghiệp khác cùng ngành, Công ty là một trong những doanh nghiệp hàng đầu về thị phần vận tải. Cùng với hệ thống vận chuyển: Hơn 1000 container 20 feet và hàng trăm đầu kéo, đây là điều kiện cần và có cho MHC thực hiện hoạt động kinh doanh của mình. Ngày 21/03/2005, MHC chính thức giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE). ",MHC
203,"Tổng công ty Cổ phần Bảo hiểm Quân đội (MIG) được thành lập vào năm 2011, có tiền thân là Công ty bảo hiểm quân đội với vai trò chính là một đơn vị bảo hiểm phục vụ cho các đơn vị thuộc Bộ quốc phòng. Sau khi chuyển đổi mô hình tổ chức thành Tổng công ty Cổ phần vào năm 2011, MIC đã đẩy mạnh phục vụ các khách hàng doanh nghiệp và cá nhân thuộc mọi thành phần kinh tế. MIG được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh từ tháng 12/2020. ",MIG
204,"Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB) được thành lập vào năm 1991 theo Giấy phép hoạt động số 0001/NH-GP của Thống đốc Ngân hàng Nhà nước Việt Nam. Ngân hàng hoạt động trong lĩnh vực huy động, cấp tín dụng và các dịch vụ tài chính liên quan. Tại Việt Nam, MSB là ngân hàng đầu tiên xin được giấy phép thanh toán quốc tế và là ngân hàng đầu tiên ứng dụng mạng máy tính LAN và WAN nhằm rút ngắn thời gian chuyển tiền. MSB được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 12/2020. So với cùng kỳ, năm 2022 Biên lãi thuần (NIM) ở mức 4.36%, tăng 0.71%. Tỷ lệ nợ xấu ở mức 1.71%, giảm 0.03%. Tỷ lệ bao phủ nợ xấu ở mức 69.17%, giảm 26.2%. Lợi nhuận sau thuế công ty mẹ đạt 4616.21 tỷ đồng, tăng 14.41%. Tỷ suất lợi nhuận trên vốn chủ sở hữu (ROE) ở mức 18.96%, giảm 1.78%. ",MSB
205,"Được thành lập vào năm 1988, Công ty May Sông Hồng Cổ phần (MSH) là một doanh nghiệp lớn trong ngành công nghiệp dệt may Việt Nam. Hoạt động kinh doanh chủ yếu của MSH gồm: (i) sản xuất, xuất khẩu các sản phẩm may mặc và các sản phẩm chăn, ga, gối đệm với thương hiệu Sông Hồng và (ii) gia công sản phẩm cho các thương hiệu nổi tiếng. Công ty là nhà sản xuất theo hợp đồng của các thương hiệu hàng đầu quốc tế như GAP, NYCO, Brinkman, Fleet Street và Columbia. Sản phẩm dệt may với tên thương hiệu Sông Hồng đã được công nhận ở cả hai thị trường trong nước và quốc tế. Ngày 28/11/2018, MSH chính thức giao dịch trên sàn HOSE. ",MSH
206," Công ty Cổ phần Tập đoàn Masan (MSN) có tiền thân là Công ty Cổ phần Hàng hải Ma San được thành lập vào năm 2004. MSN là công ty quản lý vốn đầu tư và tài sản, chủ yếu là các cổ phần của những công ty khác, hiện nay bao gồm cổ phần của Công ty Cổ phần Thực phẩm Ma San (Masan Food) và Ngân hàng Thương mại cổ phần Kỹ thương Việt Nam (Techcombank). MSN là nhà cung cấp vonfram và bismut lớn nhất bên ngoài Trung Quốc và nhà cung cấp đơn nhất về florit cấp axit lớn thứ 2 bên ngoài Trung Quốc. MSN là công ty sản xuất đạm động vật lớn nhất Việt Nam sở hữu thương hiệu Bio-zeem, dẫn đầu trong lĩnh vực thức ăn chăn nuôi. Công ty nắm giữ vị thế thống lĩnh trong hầu hết các thị trường, các ngành hàng tiêu dùng mà Công ty tham gia cạnh tranh. MSN được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh từ cuối năm 2009.  ",MSN
207,"Công ty Cổ phần Đầu tư Thế Giới Di Động (MWG) được thành lập từ tháng 03/2004, với tiền thân là Công ty TNHH Thế Giới Di Động. Công ty quản lý vận hành các chuỗi cửa hàng bán lẻ Thế Giới Di Động, Điện Máy Xanh, Bách Hoá Xanh, nhà thuốc An Khang với mạng lưới 5.750 cửa hàng trên toàn quốc. Chuỗi của hàng Thế Giới Di Động được thành lập từ 2004 là chuỗi bán lẻ thiết bị di động có thị phần số 1 Việt Nam với hơn 1.090 cửa hàng. Điện Máy Xanh ra đời cuối 2010, là chuỗi bán lẻ các sản phẩm điện tử tiêu dùng (điện tử, điện lạnh và gia dụng) có thị phần số 1 Việt Nam với hơn 2.284 cửa hàng. Bách Hóa Xanh hoàn tất giai đoạn thử nghiệm vào cuối năm 2016, là chuỗi cửa hàng chuyên bán lẻ thực phẩm tươi sống (thịt cá, rau củ, trái cây…) và nhu yếu phẩm với hơn 1.728 cửa hàng. MWG niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 07/2014. ",MWG
208,"Công ty cổ phần Nafoods Group (NAF), tiền thân là Công ty TNHH Thành Vinh, được thành lập từ năm 1995. Năm 2010, Công ty chuyển đổi mô hình kinh doanh hoạt động dưới hình thức Công ty Cổ phần. Hoạt động kinh doanh trong lĩnh vực chế biến và xuất khẩu các sản phẩm nước ép trái cây và rau củ quả đông lạnh, NAF thực hiện chuỗi mô hình sản xuất kinh doanh khép kín từ nghiên cứu giống cây trồng đến chế biến và phân phối sản phẩm. Trong số hơn 30 loại sản phẩm rau củ được chế biến và xuất khẩu, chanh leo và gấc là hai sản phẩm mũi nhọn của NAF. Thị trường xuất khẩu chủ yếu của công ty là Châu Âu, Mỹ, Nhật Bản, Hàn Quốc, Trung Đông và Úc. Vùng nguyên liệu của Nafoods Group trải dài từ Tây Bắc, các tỉnh miền Trung, các tỉnh Tây Nguyên, và khu vực Đồng bằng sông Cửu Long. Hệ thống Nafoods Group đã và đang hợp tác làm việc với bà con nông dân, các hợp tác xã và các đối tác ở cả ba khu vực Bắc, Trung, Nam và một số đối tác lớn tại Lào, Campuchia. Vườn ươm giống quy mô 5ha, công suất 6 – 6.5 triệu cây giống/năm, tại xã Tri Lễ, Quế Phong, Nghệ An. Ngày 07/10/2015, NAF chính thức giao dịch trên Sở Giao dịch chứng khoán Thành phố Hồ Chí Minh (HOSE). ",NAF
209," Công ty Cổ phần Nam Việt (NAV) có tiền thân là Xí nghiệp Nam Việt Fibrociment, được thành lập năm 1963. Công ty hoạt động chính trong lĩnh vực kinh doanh và chế biến gỗ, cho thuê kho bãi. Năm 2001 công ty được cổ phần hóa. Khách hàng chủ yếu của công ty là tập đoàn Interwoods (Anh), sản phẩm của công ty đã có mặt ở Mỹ, Nhật, Úc, Canada, Đan Mạch, Đức. Hệ thống đại lý phân phối sản phẩm trong nước gồm 14 nhà phân phối khu vực và mạng lưới trên 200 đại lý và cửa hàng trên cả nước, ngoài ra công ty còn có 2 đại lý phân phối sản phẩm tại bờ Đông và Tây Hoa Kỳ. Ngày 22/12/2006, Cổ phiếu NAV của công ty chính thức được niêm yết tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE).  ",NAV
210," Công ty Cổ phần Đầu tư Năm Bảy Bảy (NBB) có tiền thân là đơn vị thành viên của Tổng Công ty Xây dựng Công trình Giao thông 5 (Cienco 5), được thành lập vào năm 2005. Hoạt động kinh doanh của công ty hiện nay bao gồm: Đầu tư và kinh doanh bất động sản; Xây dựng các công trình giao thông, xây dựng dân dụng và công nghiệp; Sản xuất vật liệu xây dựng; Sản xuất điện; Đầu tư tài chính. Trong đó hoạt động đầu tư và kinh doanh bất động sản là hoạt động đem lại doanh thu chính của công ty. Công ty đã và đang thực hiện các dự án trung tâm thương mại, căn hộ cao tầng, khu dân cư và khu nhà ở trên địa bàn thành phố Hồ Chí Minh, Phan Thiết, Hạ Long và Bạc Liêu như Dự án Carina Plaza; Dự án City Gate Towers; Dự án NBB Garden I; NBB Garden III... NBB được niêm yết tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2008.  ",NBB
211,"Công ty Cổ phần Dịch vụ Hàng hóa Nội Bài (NCT), đơn vị thành viên của Tổng Công ty Hàng không Việt Nam, được thành lập năm 2005. Công ty là doanh nghiệp hoạt động lâu đời nhất sân bay Quốc tế Nội Bài và có mạng lưới khách hàng rộng lớn. Khách hàng của công ty gồm 2 hãng hàng không nội địa (Vietnam Airlines và Jestar Pacific) và 28 hãng hàng không quốc tế. Công ty cung cấp dịch vụ phục vụ hàng hóa, xử lý hàng hóa, lưu kho và dịch vụ khác. Sản lượng hàng thông qua bao gồm thiết bị điện tử (40 - 45%), dệt may (25 - 30%). NCT được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2015. ",NCT
212,"Tổng Công ty Đầu tư Phát triển Nhà và Đô thị Nam Hà Nội (NHA), tiền thân là Công ty TNHH Thành Mỹ được thành lập năm 2004. Năm 2007 công ty chuyển sang hoạt động theo mô hình công ty cổ phần. Công ty hoạt động kinh doanh chính trong các mảng xây dựng công trình, đầu tư xây dựng hạ tầng các khu công nghiệp, khu đô thị và dân cư, khai thác đất, đá, cát sỏi và mua bán vật liệu xây dựng. Công ty đã thi công nhiều công trình lớn trên địa bàn tỉnh Hà Nam như thi công đường trục huyện Duy Tiên tuyến Đền Thánh An Mông, đường giao thông liên xã Hòa Mạc - Châu Giang - Mộc Bắc, huyện Duy Tiên, Đường tỉnh lộ huyện Lý Nhân - Duy Tiên, thi công đường N5 thị xã Phú Lý, xây dựng trường THPT Lý Thường Kiệt, trường THPT B Duy Tiên; cung cấp vật liệu xây dựng phục vụ dự án thi công đường cao tốc Cầu Giẽ - Ninh Bình. NHA được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 12/2020. ",NHA
213,"Công ty Cổ phần Nhựa Hà Nội (NHH) có tiền thân là Xí nghiệp Nhựa Hà Nội trực thuộc Sở Công nghiệp Hà Nội, được thành lập vào năm 1972. Công ty hoạt động trong lĩnh vực sản xuất chế tạo các sản phẩm nhựa phục vụ cho ngành công nghiệp phụ trợ. NHH chính thức chuyển đổi thành công ty cổ phần từ năm 2008. Công ty đã tham gia chuỗi cung cấp phụ tùng xe máy cho các thương hiệu lớn như Honda, SYM, Ford Việt Nam từ những năm 1997. Đến nay, Công ty đã phát triển thêm nhiều ngành hàng như điện  - điện tử, phụ tùng ô tô, các linh kiện cho ngành xây dựng, khuôn mẫu chính xác, kích thước lớn cung cấp cho các công ty Panasonic, LG Việt Nam, Toyota Việt Nam và các tập đoàn tại Nhật Bản (Lixil Group, Housetec, Hashimoto, Shoden Corp). NHH được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 11/2019. ",NHH
214,"Công ty Cổ phần Sản xuất và Thương mại Nam Hoa (NHT) được thành lập vào năm 2004. Công ty hoạt động chính trong lĩnh vực sản xuất, kinh doanh và xuất khẩu đồ chơi giáo dục bằng gỗ cho trẻ em. NHT trở thành công ty đại chúng từ năm 2011. Công ty hiện đang quản lý vận hành 3 nhà máy sản xuất mộc gia dụng, hàng trang trí nội thất và đồ chơi trẻ em bằng gỗ. Bao gồm nhà máy Hiệp Thành, nhà máy Tân Phú Trung, nhà máy Nam Hoa Củ Chi. NHT chủ yếu sản xuất cho các hàng đồ chơi nước ngoài như Bandai, Tokyo Disney Resort, Muji (Nhật), Aga World, Sungjean Hyundai, LG (Hàn Quốc), Amtoys, Egmont, ELC, Mothercare and Dusyma (Châu Âu), Lakeshore Learning Centre, US-Toys, Mellisa & Doug (Mỹ).  ",NHT
215,"Công ty Cổ phần Thép Nam Kim (NKG) được thành lập năm 2002 với vốn điều lệ ban đầu là 60 tỷ đồng. Hoạt động sản xuất kinh doanh chính của Công ty là sản xuất các loại tôn thép như tôn mạ kẽm, tôn mạ màu và kinh doanh sắt thép các loại. NKH hiện quản lý vận hành 04 Nhà máy với tổng công suất là 1,2 triệu tấn sản phẩm mạ cuối cùng/năm. Công ty vẫn duy trì với 17.4% thị phần tôn mạ. NKG là Top 3 doanh nghiệp xuất khẩu vật liệu xây dựng uy tín tại Việt Nam. R&D thành công sản phẩm tôn mạ kẽm Z600, độ dày 3mm duy nhất được sản xuất tại Việt Nam. NKG được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2011. ",NKG
216," Công ty cổ phần Đầu tư Nam Long (NLG) có tiền thân là Công ty TNHH Nam Long được thành lập năm 1992. Công ty hoạt động trong lĩnh vực đầu tư, phát triển và kinh doanh các dự án bất động nhà ở, khu đô thị. NLG chuyển sang hoạt động theo mô hình công ty cổ phần từ năm 2005. NLG hiện sở hữu 684ha đất sạch trải khắp các tỉnh miền Nam, chủ yếu tập trung trong các khu đô thị và dân cư trọng điểm của Thành phố Hồ Chí Minh, Cần Thơ, Long An và Hải Phòng. Một số dự án tiêu biểu mà Nam Long tham gia đầu tư, phát triển và kinh doanh bất động sản: Khu đô thị Mizuki Park-Q.Bình Chánh, Thành phố Hồ Chí Minh (26ha), Khu đô thị Kikyo Residences - Quận 9, Thành phố Hồ Chí Minh (18ha), Khu đô thị Fuji Residences - Quận 9, Thành phố Hồ Chí Minh (5ha), Khu biệt thự Thảo Nguyên Sài Gòn - District 9,Thành phố Hồ Chí Minh (7,7ha), Khu dân cư Dalia Garden - Cần Thơ (15ha). NLG được niêm yết và giao dịch trên sở Giao dịch Chứng khoán Hồ Chí Minh (HOSE) từ năm 2013.  ",NLG
217,"Công ty Cổ phần Đá Núi Nhỏ (NNC) có tiền thân là Xí nghiệp Khai thác Đá số 3 trực thuộc Công ty Vật liệu và Xây dựng Bình Dương, được tiếp quản từ năm 1975. Từ năm 2006, Công ty tiến hành cổ phần hóa và chuyển sang hoạt động theo mô hình công ty cổ phần. Công ty hoạt động chính trong lĩnh vực khai thác chế biến và kinh doanh đá, đất sét, vật liệu xây dựng. Công ty hiện đang khai thác đá ở mỏ Mũi Tàu (Tân Lập, Bình Phước) và Phân xưởng cát Tân Ba (Bình Dương). Sản phẩm đá của Công ty cung cấp hầu hết cho các tỉnh miền Đông và miền Tây Nam Bộ. Đối thủ cạnh tranh chính của Công ty là Công ty Cổ phần Đá Hóa An, Công ty Cổ phần Đầu tư Xây dựng 3/2, Công ty TNHH Ngọc Quý, Công ty Trung Thành và các Công ty khai thác đá ở khu vực Biên Hòa. Năm 2010, NNC chính thức được giao dịch tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE). ",NNC
218,"Công ty Cổ phần Tâp đoàn 911 (NO1) có tiền thân là Công ty Cổ phần Thiết bị nền móng 911, được thành lập từ năm 2011 theo Giấy chứng nhận đăng ký kinh doanh số 0105207386. Hoạt động kinh doanh chính của công ty là kinh doanh thiết bị xây dựng, trạm trộn bê tông, xe nâng, ... Các sản phẩm của công ty đều được nhập khẩu từ Trung Quốc, Hàn Quốc, ... Hiện tại, NO1 đang là nhà phân phối chính thức của XCMG, Zton, Ep Equipment, KCP tại Việt Nam. Công ty chủ yếu kinh doanh tại miền Bắc và miền Nam, 1 phần nhỏ doanh thu của công ty đến từ hoạt động xuất khẩu sang Lào. NO1 chính thức được giao dịch tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ ngày 28/11/2022. ",NO1
219," Công ty Cổ phần Giống Cây trồng Việt Nam (NSC) tiền thân là Công ty Giống cây trồng cấp I được thành lập vào năm 1968. Công ty chuyển sang hoạt động theo mô hình cổ phần từ năm 2003. Lĩnh vực kinh doanh chính của công ty là cung cấp các loại giống bán cho bà con nông dân để sản xuất nông nghiệp, chủng loại sản phẩm bao gồm lúa thuần, lúa lai, giống ngô và các loại giống cây trồng khác. NSC cũng là một trong những công ty kinh doanh giống cây trồng bắt đầu xuất khẩu giống, sản lượng xuất khẩu giống đứng hàng đầu tại Việt Nam. NSC hiện quản lý vận hành 13 cở sở chế biến đóng gói giống cây trồng với tổng công suất chế biến 75.000 tấn/năm và tổng công suất đóng gói 65.000 tấn/năm. NSC được giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2006.  ",NSC
220,"Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2 (NT2) được thành lập năm 2007 để thực hiện đầu tư xây dựng dự án Nhà máy Nhiệt điện Nhơn Trạch 2 tại Khu Công nghiệp Ông Kèo, ấp 3, xã Phước Khánh, huyện Nhơn Trạch, Đồng Nai. Nhà máy điện Nhơn Trạch 2 với công suất thiết kế 750MW đi vào hoạt động từ năm 2011. Trong năm 2017, Nhà máy hoàn thành công tác đại tu và nâng công suất lên 774MW. NT2 được niêm yết và giao dịch trên Sở giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 06/2015. ",NT2
221," Công ty Cổ phần Phát triển Đô thị Từ Liêm (NTL), tiền thân là Xí nghiệp Xây dựng Từ Liêm được thành lập từ năm 1974. Năm 2004, chuyển đổi sang hoạt động theo mô hình cổ phần. Năm 2007 đổi tên thành Công ty cổ phần phát triển đô thị Từ liêm và cổ phiếu của Công ty niêm yết trên HOSE. Hoạt động kinh doanh chính của công ty là xây lắp và đầu tư kinh doanh dự án các khu đô thị, khu công nghiệp. Công ty đã và đang thực hiện nhiều dự án lớn như khu đô thị mới Dịch Vọng, dự án khu đô thị phía Bắc quốc lộ 32 thị trấn Trạm Trôi; Dự án Chung cư LIDECO Hạ Long với tổng mức đầu tư 915 tỷ đồng; Dự án Khu đô thị mới tại khu vực Núi Hạm - Hạ Long với tổng diện tích 68ha... Trải qua hơn 40 năm xây dựng, phát triển và trưởng thành, đến nay quy mô tổ chức hoạt động của Công ty đã được nâng lên tầm cao mới và hoạt động theo mô hình Công ty kinh doanh đa ngành nghề. Ngày 21/12/2007, NTL chính thức giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE).  ",NTL
222,"Công ty Cổ phần Tập đoàn Đầu tư Địa ốc Nova (Novaland) có tiền thân là Công ty TNHH Thương mại Thành Nhơn, được thành lập năm 1992. Hoạt động chính của Novaland là đầu tư, thi công xây dựng và kinh doanh bất động sản. Tập đoàn đã và đang triển khai hơn 40 dự án nhà ở và hơn 5 dự án bất động sản du lịch nghỉ dưỡng tại các vị trí chiến lược của hầu hết các quận, huyện tại Thành phố Hồ Chí Minh và các tỉnh lân cận. Novaland được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) vào tháng 12/2016. ",NVL
223,"Công ty Cổ phần Bất động sản Du lịch Ninh Vân Bay (NVT) tiền thân là Công ty Cổ phần Đầu tư và Xây dựng Tuấn Phong được thành lập năm 2006. Công ty là doanh nghiệp bất động sản du lịch chuyên về đầu tư, xây dựng, kinh doanh các khu nghỉ dưỡng sinh thái cao cấp tại Việt Nam. Công ty hoạt động chính trong lĩnh vực du lịch nghỉ dưỡng với việc đưa vào khai thác, vận hành khu nghỉ dưỡng đẳng cấp 5 sao như Six Senses Ninh Vân Bay, Emralda Ninh Bình, Lạc Việt New Tourist City, Six Senses Sai Gon River. Công ty sở hữu khu đất và bờ biển rộng 250 ha ở những thành phố du lịch lớn ở Việt Nam bao gồm Ninh Bình, Hội An, Nha Trang, Bình Thuận, Sài Gòn và Phú Quốc. Ngày 07/05/2010, NVT chính thức giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE). ",NVT
224,"Ngân hàng Thương mại Cổ phần Phương Đông (OCB) được thành lập vào năm 1996. Ngân hàng hoạt động trong lĩnh vực huy động, cấp tín dụng và các dịch vụ tài chính liên quan. OCB được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 12/2020. So với cùng kỳ, năm 2022 Biên lãi thuần (NIM) ở mức 3,96%, tăng 0,28%. Tỷ lệ nợ xấu ở mức 2,23%, tăng 0,91%. Tỷ lệ bao phủ nợ xấu ở mức 59.24%, giảm 23.46%. Lợi nhuận sau thuế công ty mẹ đạt 3.509,72 tỷ đồng, giảm -20,32%. Tỷ suất lợi nhuận trên vốn chủ sở hữu (ROE) ở mức 14,91%, giảm 7,54%. ",OCB
225,"Công ty Cổ phần Tập đoàn Đại Dương (OCG) tiền thân là Tập đoàn Đại Dương (OceanGroup) được thành lập năm 2007 với vốn điều lệ ban đầu là 10 tỷ đồng. Được xây dựng với mục tiêu trở thành một trong những tập đoàn tài chính hàng đầu tại Việt Nam, Tập đoàn Đại Dương đang tập trung mọi nguồn lực vào những thị trường năng động và tiềm năng như ngân hàng tài chính, bất động sản, khách sạn, dịch vụ và bán lẻ. Mảng đầu tư bất động sản phát triển rất mạnh. Đây là lĩnh vực kinh doanh chiến lược của Tập đoàn Đại Dương trong những năm gần đây. OGC là nhà đầu tư vào những dự án cao cấp với số vốn đầu tư lớn, tại các vị trí đắc địa của các Thành phố lớn như: Tràng Tiền, Lê Văn Lương, Trường Chinh (Hà Nội), Trần Phú (Nha Trang), Hội An (Đà Nẵng), Nguyễn Văn Trỗi, Thủ Thiêm (TP Hồ Chí Minh), Hạ Long (Quảng Ninh)...Ngày 04/05/2010, OCG chính thức giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE). ",OGC
